iso3c,date,country,capital_city,longitude,latitude,region,income_level,ARB,SRF,CO2,GDP,POP,URB,ARB_est,SRF_est,CO2_est,GDP_est,POP_est,URB_est,ARB_rnk,SRF_rnk,CO2_rnk,GDP_rnk,POP_rnk,URB_rnk,TOT_rnk,ARB_wgt,SRF_wgt,CO2_wgt,GDP_wgt,POP_wgt,URB_wgt,TOT_wgt
SRB,1993,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,,7699307,3942353,2625951.75148696,88360,45900.6396873223,14121544343.865,7699307,3942353,72,112,53,71,83,76,77.8333333333333,0.185074770163984,0.0659959046280481,0.212565674589164,0.0546573145936128,0.139518797104106,0.162234084801315,0.136674424313371
SRB,1994,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,,7734639,3977770,2621283.2820344,88360,46044.9405696793,15147363662.3073,7734639,3977770,71,112,54,70,83,77,77.8333333333333,0.185074770163984,0.0659993132175408,0.212565674589164,0.0546573145936128,0.138058338462848,0.15992663397405,0.1360470075002
SRB,1995,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,16832598870.0565,7625357,3938573,2616497.88747568,88360,46914.8753821324,16832598870.0565,7625357,3938573,71,112,52,72,86,77,78.3333333333333,0.185074770163984,0.065999298424696,0.212565674589164,0.0546573145936128,0.134120293974613,0.154782357082392,0.134533284804743
SRB,1996,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,21818007448.7896,7617794,3951731,2601061.60759457,88360,48232.6893767604,21818007448.7896,7617794,3951731,72,112,54,66,88,78,78.3333333333333,0.185074770163984,0.0659992589771423,0.212565674589164,0.0693898600774714,0.132064668562429,0.151843451845043,0.136156280702539
SRB,1997,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,25676487999.5941,7596501,3957625,2610727.16556278,88360,48389.8113088989,25676487999.5941,7596501,3957625,71,112,54,64,89,78,78,0.185074770163984,0.0659653810855706,0.212565674589164,0.0820759451181654,0.12983951383321,0.148724832550196,0.137374352890048
SRB,1998,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,19457979423.376,7567745,3959596,2615754.21532009,88360,48067.6812570117,19457979423.376,7567745,3959596,72,112,55,72,90,79,80,0.185074770163984,0.065978811769474,0.212565674589164,0.0623478892963117,0.127571238745189,0.145574099271139,0.133185413972544
SRB,1999,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,19388663551.0012,7540401,3962104,2616637.09241648,88360,48842.6613684972,19388663551.0012,7540401,3962104,73,112,54,71,90,81,80.1666666666667,0.185074770163984,0.065978811769474,0.212565674589164,0.0599096359691232,0.125412410938907,0.142561237210791,0.131917090106907
SRB,2000,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,6875845986.52121,7516346,3966301,2608385.69281403,88360,50292.6569338523,6875845986.52121,7516346,3966301,74,112,54,107,91,84,87,0.185074770163984,0.0659787718651677,0.212565674589164,0.0205876663381296,0.123377356965835,0.139690987036073,0.124545871159726
SRB,2001,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,12960538723.7591,7503433,3976219,2602912.63752695,88360,50677.1886922606,12960538723.7591,7503433,3976219,72,112,54,83,91,85,82.8333333333333,0.185074770163984,0.0659785795411701,0.212565674589164,0.0390040013668192,0.121585302988512,0.1369254113221,0.126855623328625
SRB,2002,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,17120906918.3503,7496522,3989274,2594142.64277025,88360,51782.9666277439,17120906918.3503,7496522,3989274,71,112,54,76,91,85,81.5,0.185074770163984,0.0659783702830945,0.212565674589164,0.0496252070438391,0.119938681586987,0.134215705841839,0.127899734918151
SRB,2003,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,22482365321.7656,7480591,3997403,2601835.92275242,88360,54443.2046776365,22482365321.7656,7480591,3997403,73,112,53,71,92,87,81.3333333333333,0.185074770163984,0.0659781725422227,0.212565674589164,0.0580499424483929,0.118189338109697,0.13142197732884,0.128546645863717
SRB,2004,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,26141968161.0924,7463157,4004805,2607332.49767246,88360,56999.5942846161,26141968161.0924,7463157,4004805,74,112,51,72,92,87,81.3333333333333,0.185074770163984,0.0659790869346234,0.212565674589164,0.059920257981471,0.116449683004137,0.128674363451236,0.128110639354102
SRB,2005,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,,88360,,27683225959.2468,7440769,4009310,2614941.43831208,88360,58976.9039650618,27683225959.2468,7440769,4009310,74,112,49,77,94,89,82.5,0.185074770163984,0.0659781226032015,0.212565674589164,0.0585453868988656,0.114666965738164,0.125907460751361,0.127123063457457
SRB,2006,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2595699.95117188,88360,61066.551,32482070360.3204,7411569,4010029,2595699.95117188,88360,61066.551,32482070360.3204,7411569,4010029,73,112,51,78,96,92,83.6666666666667,0.185074770163984,0.06597795757601,0.212565674589164,0.0633476497070174,0.112810644751877,0.123121690230222,0.127149731169712
SRB,2007,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2616800.04882813,88360,59805.103,43170990616.4729,7381579,4010264,2616800.04882813,88360,59805.103,43170990616.4729,7381579,4010264,72,112,53,75,96,92,83.3333333333333,0.186858645004104,0.0659779373895245,0.204851067395612,0.0747370711936211,0.110979463564701,0.120427521243852,0.127305284298569
SRB,2008,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2660500,88360,51803.709,52194221468.5007,7350222,4009546,2660500,88360,51803.709,52194221468.5007,7350222,4009546,71,112,58,75,96,94,84.3333333333333,0.189671097967327,0.0658798143809924,0.170552457954784,0.0823332146737162,0.109152143724393,0.117740486385179,0.122554869181065
SRB,2009,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2613699.95117188,88360,45932.842,45162894380.9318,7320807,4009752,2613699.95117188,88360,45932.842,45162894380.9318,7320807,4009752,72,112,61,76,99,94,85.6666666666667,0.18687324148328,0.0658809574369435,0.155054577103904,0.0751531497658202,0.107398249738905,0.115179548435852,0.117589953994117
SRB,2010,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2654300.04882813,88360,45745.825,41819468691.8251,7291436,4009779,2654300.04882813,88360,45745.825,41819468691.8251,7291436,4009779,72,112,65,82,100,95,87.6666666666667,0.190301086306334,0.065880846344481,0.144697700912575,0.0635980806312165,0.105692389680292,0.112708712442593,0.113813136052915
SRB,2011,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2639500,88360,49009.455,49258136128.9672,7234099,3994308,2639500,88360,49009.455,49258136128.9672,7234099,3994308,72,112,58,80,101,97,86.6666666666667,0.188249458448182,0.065880722455637,0.149536379396951,0.0674547541630953,0.103645141904167,0.109994113946236,0.114126761719045
SRB,2012,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2562100.09765625,88360,43794.981,43309252921.0567,7199077,3985121,2562100.09765625,88360,43794.981,43309252921.0567,7199077,3985121,75,112,64,88,101,98,89.6666666666667,0.181552361837313,0.0658819691562467,0.131211536331851,0.0579632886305527,0.101933796955774,0.107521072021676,0.107677337488902
SRB,2013,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2590300.04882813,88360,44605.388,48394239474.6762,7164132,3973872,2590300.04882813,88360,44605.388,48394239474.6762,7164132,3973872,74,112,61,87,102,98,89,0.18320261695503,0.0657620719508564,0.132993291513992,0.0629846218079139,0.100249479988204,0.105057576764741,0.108374943163456
SRB,2014,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2605699.95117188,88360,37352.062,47062206677.6539,7130576,3963388,2605699.95117188,88360,37352.062,47062206677.6539,7130576,3963388,73,112,67,92,103,99,91,0.183237621540648,0.0657629057593363,0.110539122938366,0.0595998718897643,0.098613206121429,0.102676716492075,0.103404907456936
SRB,2015,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2591000,88360,43919.659,39655958842.5478,7095383,3951845,2591000,88360,43919.659,39655958842.5478,7095383,3951845,73,112,61,94,104,101,90.8333333333333,0.181014658102975,0.0657615923238129,0.130199174789737,0.0530775698165563,0.0969907003233244,0.100334137842208,0.104562972199769
SRB,2016,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2591000,88360,43919.659,40692643373.0327,7058322,3939250,2591000,88360,43919.659,40692643373.0327,7058322,3939250,73,112,61,92,104,102,90.6666666666667,0.181014658102975,0.0657675503128442,0.130199174789737,0.053644025617351,0.095372301738048,0.0980305114001383,0.104004703660182
SRB,2017,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2591000,88360,43919.659,44179055279.8887,7020858,3927608,2591000,88360,43919.659,44179055279.8887,7020858,3927608,73,112,61,91,104,103,90.6666666666667,0.181014658102975,0.0657675503128442,0.130199174789737,0.0547114494627179,0.0937920706014256,0.095834010864491,0.103553152355699
SRB,2018,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2591000,88360,43919.659,50640650221.4622,6982604,3916682,2591000,88360,43919.659,50640650221.4622,6982604,3916682,73,112,61,90,105,105,91,0.181014658102975,0.0657675503128442,0.130199174789737,0.058975349395664,0.0922599357620988,0.0937540910813533,0.103661793240779
SRB,2019,Serbia,Belgrade,20.4656,44.8024,Europe & Central Asia,Upper middle income,2591000,88360,43919.659,51475016532.1293,6944975,3907243,2591000,88360,43919.659,51475016532.1293,6944975,3907243,73,112,61,91,106,106,91.5,0.181014658102975,0.0657675503128442,0.130199174789737,0.0590174404289004,0.0907843613446367,0.0917918134644527,0.103095833073924
SSD,1990,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5492623,729201,7094214.20065719,619700,888.134937921085,5251586701.76144,5492623,729201,33,43,146,102,94,140,93,0.499090013831592,0.46285333548299,0.00398809241300026,0.023008928906004,0.104425956755308,0.032284571710319,0.187608483183202
SSD,1991,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5420171,762835,7094214.20065719,619700,899.010535638744,5545562903.05343,5420171,762835,34,43,147,101,95,140,93.3333333333333,0.497872723505878,0.46285323174455,0.00398809241300026,0.023008928906004,0.101357260805007,0.0329385353408399,0.18700312878588
SSD,1992,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5305457,791150,7094214.20065719,619700,852.294267836112,5864925625.2554,5305457,791150,34,43,150,99,98,140,94,0.498683056853178,0.462853052369395,0.00398809241300026,0.023008928906004,0.0976415010469296,0.0333405317483245,0.186585860556139
SSD,1993,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5185699,810317,7094214.20065719,619700,861.173814834732,5944704972.55173,5185699,810317,34,43,151,98,102,140,94.6666666666667,0.499993978159434,0.462852672000921,0.00398809241300026,0.023008928906004,0.0939698191829425,0.0333458310034507,0.186193220277625
SSD,1994,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5111365,804989,7094214.20065719,619700,863.881144017723,6376541112.76343,5111365,804989,34,43,150,96,102,140,94.1666666666667,0.500884460553877,0.462876577647239,0.00398809241300026,0.023008928906004,0.0912345823996638,0.0323646618975296,0.185726217302886
SSD,1995,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5118083,812393,7094214.20065719,619700,880.202595879855,7085969619.69429,5118083,812393,34,43,152,96,103,141,94.8333333333333,0.50180054375943,0.462876473899775,0.00398809241300026,0.023008928906004,0.0900205454703915,0.0319263102187608,0.18560348244456
SSD,1996,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5221926,835352,7094214.20065719,619700,904.927020478885,7234615860.29127,5221926,835352,34,43,153,99,103,142,95.6666666666667,0.504778533060163,0.462876197240098,0.00398809241300026,0.023008928906004,0.0905290857756891,0.0320980175992901,0.186213142499041
SSD,1997,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5411655,872521,7094214.20065719,619700,907.874894291007,7198071080.24115,5411655,872521,34,43,152,102,101,142,95.6666666666667,0.502909718027801,0.462638599578181,0.00398809241300026,0.023008928906004,0.092496091849795,0.0327887406263933,0.186305028566863
SSD,1998,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5661942,920009,7094214.20065719,619700,901.831188417923,7180792650.07986,5661942,920009,34,43,153,100,100,142,95.3333333333333,0.501943208192454,0.462732793725023,0.00398809241300026,0.023008928906004,0.0954446740268619,0.033824026869494,0.186823620688806
SSD,1999,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,5933882,971733,7094214.20065719,619700,916.37112911538,7446421164.32388,5933882,971733,34,43,153,103,99,140,95.3333333333333,0.501773847999751,0.462732793725023,0.00398809241300026,0.023008928906004,0.0986926886046223,0.0349641147023283,0.187526744391788
SSD,2000,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,6199394,1023148,7094214.20065719,619700,943.575504065631,7684496575.48088,6199394,1023148,34,43,154,105,99,138,95.5,0.503361165604395,0.462732513861979,0.00398809241300026,0.023008928906004,0.101760196578212,0.0360347220253794,0.188480936564828
SSD,2001,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,6447793,1072397,7094214.20065719,619700,950.789971741231,7645577469.70474,6447793,1072397,34,43,155,105,97,138,95.3333333333333,0.504419565893749,0.462731165025612,0.00398809241300026,0.023008928906004,0.104479758200307,0.036929153129037,0.189259443927952
SSD,2002,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,6688226,1121014,7094214.20065719,619700,971.536240410844,7938178066.29264,6688226,1121014,34,43,155,102,97,138,94.8333333333333,0.506124852594306,0.462729697424555,0.00398809241300026,0.023008928906004,0.107006556986801,0.0377155555794321,0.190095613984016
SSD,2003,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,6935676,1171505,7094214.20065719,619700,1021.44681606731,8911208581.94126,6935676,1171505,34,43,157,103,95,138,95,0.504628309263925,0.46272831059773,0.00398809241300026,0.023008928906004,0.109579972462512,0.0385153819994188,0.190408165940432
SSD,2004,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,7213351,1227929,7094214.20065719,619700,1069.40901888286,10038319378.8584,7213351,1227929,34,43,155,107,95,137,95.1666666666667,0.503564491238753,0.462734723555751,0.00398809241300026,0.023008928906004,0.112551891558435,0.0394533522701637,0.190883579990351
SSD,2005,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,7535932,1292714,7094214.20065719,619700,1106.50670057572,10879787660.9045,7535932,1292714,34,43,155,108,92,136,94.6666666666667,0.502099222355129,0.462727960357673,0.00398809241300026,0.023008928906004,0.116133487875935,0.0405960968889247,0.191425631466111
SSD,2006,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,7907406,1366953,7094214.20065719,619700,1145.7120214818,11798032777.8071,7907406,1366953,34,43,156,111,91,136,95.1666666666667,0.505821199437145,0.462726802963483,0.00398809241300026,0.023008928906004,0.120357723064423,0.0419701612694752,0.192978818008922
SSD,2007,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,,8315139,1448497,7094214.20065719,619700,1164.3008775365,13290837305.1281,8315139,1448497,34,43,157,110,90,136,95,0.50657873286777,0.462726661388505,0.00398809241300026,0.023008928906004,0.125015212285329,0.0434981096604004,0.194135956253502
SSD,2008,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,14586253383.0632,8736939,1533770,7094214.20065719,619700,1211.34565461933,14586253383.0632,8736939,1533770,34,43,156,114,89,133,94.8333333333333,0.505757337588442,0.462038489949083,0.00398809241300026,0.023008928906004,0.129745145308435,0.0450392203513806,0.194929535752724
SSD,2009,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,12231264525.0671,9142259,1618271,7094214.20065719,619700,1181.41896943156,12231264525.0671,9142259,1618271,33,43,157,117,88,134,95.3333333333333,0.507219201981899,0.462046506605635,0.00398809241300026,0.0203533911472652,0.134119450937548,0.0464846012987422,0.195701874064015
SSD,2010,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,14602072410.9506,9508364,1698194,7094214.20065719,619700,1260.82568318874,14602072410.9506,9508364,1698194,33,43,156,116,86,133,94.5,0.508622478257845,0.462045727474818,0.00398809241300026,0.0222064939518477,0.137827680735326,0.0477336180417268,0.197070681812427
SSD,2011,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,,14907308932.7534,9830698,1772671,7094214.20065719,619700,1307.06812910011,14907308932.7534,9830698,1772671,33,43,158,123,85,131,95.5,0.505960212687676,0.462044858598441,0.00398809241300026,0.0204142693637336,0.140847407427933,0.048815308174329,0.197011691444186
SSD,2012,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,1331.121,11931472169.4915,10113647,1842403,7094214.20065719,619700,1331.121,11931472169.4915,10113647,1842403,35,43,158,136,84,130,97.6666666666667,0.502701414627526,0.462053602151721,0.00398809241300026,0.0159685821967018,0.143202029896385,0.0497091921816057,0.196270485577823
SSD,2013,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,1448.465,18426469016.9492,10355036,1906880,7094214.20065719,619700,1448.465,18426469016.9492,10355036,1906880,34,44,156.5,117,84,130,94.25,0.501748284870673,0.461212720551672,0.00431867396810479,0.0239818663313244,0.144900592878402,0.0504123414093733,0.197762413334925
SSD,2014,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,1536.473,13962212847.4576,10554883,1965953,7094214.20065719,619700,1536.473,13962212847.4576,10554883,1965953,34,44,157,130,81,131,96.1666666666667,0.498878213603867,0.461218568346092,0.00454701477627873,0.0176818333807797,0.145970094543073,0.0509305671858885,0.196537715305996
SSD,2015,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,1943.51,11997800760.2242,10715658,2020116,7094214.20065719,619700,1943.51,11997800760.2242,10715658,2020116,34,44,155,132,81,130,96,0.495622060224328,0.461209356757207,0.00576150644055779,0.0160584720703482,0.146478234345522,0.0512891060254766,0.196069789310573
SSD,2016,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,1943.51,,10832512,2068143,7094214.20065719,619700,1943.51,12181443684.6277,10832512,2068143,34,44,155,131,82,130,96,0.495622060224328,0.461251142246147,0.00576150644055779,0.0160584720703482,0.146369293303001,0.0514669330300479,0.196088234552405
SSD,2017,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,1943.51,,10910759,2110795,7094214.20065719,619700,1943.51,12967087004.1545,10910759,2110795,34,44,155,135,82,130,96.6666666666667,0.495622060224328,0.461251142246147,0.00576150644055779,0.0160584720703482,0.145757495514528,0.0515035998915149,0.195992379397904
SSD,2018,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,1943.51,,10975920,2152927,7094214.20065719,619700,1943.51,13789006348.2254,10975920,2152927,34,44,155,135,83,130,96.8333333333333,0.495622060224328,0.461251142246147,0.00576150644055779,0.0160584720703482,0.145022927568273,0.0515348741739832,0.195875163787273
SSD,2019,South Sudan,Juba,31.6,4.85,Sub-Saharan Africa,Low income,7094214.20065719,619700,1943.51,,11062113,2201250,7094214.20065719,619700,1943.51,14006200697.5336,11062113,2201250,34,44,155,135,83,129,96.6666666666667,0.495622060224328,0.461251142246147,0.00576150644055779,0.0160584720703482,0.144603380692832,0.0517133767694066,0.195834989740603
STP,1990,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,2000,960,47.671,,119209,52032,2000,960,47.671,52169292.5874852,119209,52032,192,178,202.5,211,186,183,192.083333333333,0.000140703395672873,0.000717023079011894,0.000214062464275027,0.000228570832472281,0.00226640602838453,0.00230365953314836,0.000978404222160828
STP,1991,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,2000,960,47.671,,121956,54628,2000,960,47.671,55089653.8668325,121956,54628,192,178,204,211,186,183,192.333333333333,0.000140360217333093,0.000717022918306871,0.000211472887005777,0.000228570832472281,0.00228057861988773,0.00235878834688943,0.000989465636982531
STP,1992,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,2000,960,47.671,,124576,57011,2000,960,47.671,58262204.991334,124576,57011,192,178,204,211,186,183,192.333333333333,0.000140588666411279,0.00071702264043024,0.000223064216896379,0.000228570832472281,0.00229269366134195,0.00240254952348319,0.00100074825683922
STP,1993,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,2000,960,47.671,,127062,59360,2000,960,47.671,59054733.4875587,127062,59360,192,178,204,211,186,182,192.166666666667,0.000140958241185646,0.000717022051187485,0.000220764205953732,0.000228570832472281,0.00230248480774203,0.00244275823950977,0.00100875972967516
STP,1994,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,3000,960,47.671,,129427,61702,3000,960,47.671,63344596.1953377,129427,61702,185,178,204,211,186,182,191,0.000211813928810104,0.000717059084301032,0.000220072349925298,0.000228570832472281,0.00231018882358065,0.00248073497700139,0.00102807333268179
STP,1995,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,4000,960,47.671,,131678,64036,4000,960,47.671,70392063.0753124,131678,64036,180,178,204.5,211,186,182,190.25,0.000282935095877395,0.00071705892358203,0.000215991584562522,0.000228570832472281,0.00231604790044441,0.00251655688954554,0.00104619353774736
STP,1996,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,4000,960,47.671,,133806,66357,4000,960,47.671,71868715.6868235,133806,66357,180,178,204.5,211,186,182,190.25,0.000284614204636449,0.000717058494998377,0.00021009026044943,0.000228570832472281,0.00231970634040043,0.00254973730096546,0.0010516295723204
STP,1997,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,5000,960,47.671,,135832,68663,5000,960,47.671,71505679.6310082,135832,68663,178,178,205,211,186,182,190,0.00035445061553203,0.000716690423745448,0.00020940809644109,0.000228570832472281,0.00232164266719541,0.00258030843685143,0.00106851184537295
STP,1998,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,5000,960,47.671,,137848,71004,5000,960,47.671,71334035.6061205,137848,71004,178,178,205,211,186,182,190,0.000353769419695528,0.000716836343353271,0.000210811464342518,0.000228570832472281,0.00232373581807353,0.00261045403234268,0.0010740296517133
STP,1999,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,6000,960,47.671,,139959,73432,6000,960,47.671,73972790.7988182,139959,73432,176.5,178,205,211,185,182,189.583333333333,0.000424380065620179,0.000716836343353271,0.000207466546445723,0.000228570832472281,0.00232780665412867,0.00264217112192482,0.00109120526065749
STP,2000,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,6000,960,47.671,,142262,76002,6000,960,47.671,76337833.3065177,142262,76002,177,178,205,211,185,182,189.666666666667,0.000425722554775212,0.000716835909807164,0.000201485045553823,0.000228570832472281,0.00233516519285749,0.00267674954490737,0.00109742151339556
STP,2001,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,7000,960,51.338,75951210.6852445,144755,78713,7000,960,51.338,75951210.6852445,144755,78713,175.5,178,205,211,185,182,189.416666666667,0.000497720658184968,0.000716833820275275,0.000215337450313717,0.000228570832472281,0.00234560374352673,0.00271056747663961,0.00111910566356876
STP,2002,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,7000,960,58.672,85171308.1654435,147447,81914,7000,960,58.672,85171308.1654435,147447,81914,175,178,204,211,185,182,189.166666666667,0.000499403297948339,0.000716831546760647,0.000240844703802919,0.000246870321885496,0.00235904047022826,0.00275592634858583,0.00113648611486858
STP,2003,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8000,960,66.006,102085583.465275,150415,85385,8000,960,66.006,102085583.465275,150415,85385,174,178,203.5,211,184,182,188.75,0.000569059004975832,0.000716829398376344,0.000257710948501451,0.000263587134189688,0.00237647657675311,0.00280718895098218,0.00116514200229643
STP,2004,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8000,960,73.34,114582561.627097,153737,89124,8000,960,73.34,114582561.627097,153737,89124,174,178,202,211,184,182,188.5,0.000567859359185523,0.000716839332924836,0.000273503114715622,0.00026263579737244,0.00239880052315755,0.00286355364823705,0.00118053196259884
STP,2005,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8000,960,77.007,136450274.673234,157472,93168,8000,960,77.007,136450274.673234,157472,93168,174,178,202,211,184,181,188.333333333333,0.000566207005487504,0.000716828855806626,0.000277550088298715,0.00028856948012349,0.00242674331493428,0.00292582671414352,0.00120028757646569
STP,2006,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8000,960,84.341,142775597.255916,161681,97571,8000,960,84.341,142775597.255916,161681,97571,173.5,178,202,211,183,181,188.083333333333,0.000570404202782923,0.000716827062844835,0.000293581367654523,0.000278445875566065,0.0024609280240295,0.00299576547637261,0.00121932533487508
STP,2007,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8500,960,84.341,149146423.083742,166300,102308,8500,960,84.341,149146423.083742,166300,102308,173,178,203,211,183,180,188,0.000606962111318426,0.000716826843525843,0.000288894141277766,0.000258200395244816,0.002500262449377,0.00307229121160502,0.00124057285872481
STP,2008,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,9000,960,84.341,188021190.592847,171120,107258,9000,960,84.341,188021190.592847,171120,107258,172.5,178,203,210,182,180,187.583333333333,0.000641623710470189,0.000715760771907568,0.000277674420114676,0.000296592009857471,0.0025411633599799,0.00314963566665692,0.00127040832316445
STP,2009,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,9000,960,91.675,187820464.571058,175876,112249,9000,960,91.675,187820464.571058,175876,112249,172.5,178,203,209,182,180,187.416666666667,0.000643478289309928,0.000715773190804275,0.000309465466038447,0.000312541959422208,0.0025801492336951,0.00322433635107007,0.00129762408172334
STP,2010,Sao Tome and Principe,Sao Tome,6.6071,0.20618,Sub-Saharan Africa,Lower middle income,8500,960,99.009,196652166.278474,180371,117155,8500,960,99.009,196652166.278474,180371,117155,174,178,203,209,182,180,187.666666666667,0.000609410844232922,0.000715771983824149,0.000313173380732628,0.000299064065577825,0.00261455247210891,0.00329304662581455,0.00130750322871516
